"","geo_id","total_pop","white_pop","black_pop","asian_pop","hispanic_pop","amerindian_pop","other_race_pop","employed_pop","unemployed_pop","associates_degree","bachelors_degree","high_school_diploma","masters_degree","median_income","income_less_10000","income_10000_14999","income_15000_19999","income_20000_24999","income_25000_29999","income_30000_34999","income_35000_39999","income_40000_44999","income_45000_49999","income_50000_59999","income_60000_74999","income_75000_99999","income_100000_124999","income_125000_149999","income_150000_199999","income_200000_or_more"
"189","23011",120569,NA,NA,NA,NA,NA,NA,56348,2813,9075,12952,25576,7538,51573,3812,1995,3186,3334,3294,1838,1656,1997,1999,3805,5293,6591,3317,2473,2050,1151
"190","04025",225562,NA,NA,NA,NA,NA,NA,85812,4844,17251,23560,39525,13026,50420,7654,5355,5500,5085,5287,5078,4944,3805,4248,9347,9639,12645,7135,3668,3070,2502
"191","24037",112587,NA,NA,NA,NA,NA,NA,54588,1762,7673,10404,19267,6712,78195,1624,1204,1486,1004,2044,1330,1435,1717,768,3066,4105,5159,6155,3272,4270,2729
"192","17115",106550,NA,NA,NA,NA,NA,NA,46658,4412,6867,9475,20309,4258,46198,3545,3161,2860,2922,2083,2093,2821,2184,1810,3052,4574,5512,2767,1313,2012,1293
"193","05031",105835,NA,NA,NA,NA,NA,NA,47124,4879,3972,10326,17616,3561,43678,3110,3275,2357,3015,2134,2134,2167,2293,2303,3018,3564,4502,1986,1558,1290,1107
"194","26159",75223,61183,2120,425,8656,308,24,33966,2203,5248,6928,13870,2453,47917,1554,1602,1787,1448,1772,2208,1935,1465,1290,2584,2688,3657,1935,1631,832,949
"195","39145",76088,NA,NA,NA,NA,NA,NA,29665,2165,4517,4287,19735,2275,39210,4161,2265,1782,1902,1362,1529,2222,1882,1093,2155,2225,3171,2172,755,809,419
"196","13077",140526,NA,NA,NA,NA,NA,NA,69693,4195,7230,18886,24189,6033,71220,1974,1191,1403,1619,2219,2131,2224,2312,2278,3568,6459,7692,5247,3952,2964,3270
"197","36019",81073,NA,NA,NA,NA,NA,NA,37974,2011,6705,5959,16438,4417,55316,1737,2012,1561,1376,1681,1460,1488,1413,1211,3002,3282,4598,2606,818,1867,512
"198","13185",114628,NA,NA,NA,NA,NA,NA,46243,2930,4628,9367,19826,4792,41449,6317,1507,2069,2592,1777,3458,1906,2288,1495,3298,3677,3894,2271,1583,1690,1013
"199","13223",155825,NA,NA,NA,NA,NA,NA,74892,2313,8306,16220,26262,4929,60856,1795,1255,3524,2060,1662,3090,2287,2089,2148,6493,6933,7323,4996,3086,3148,1360
"200","47011",104490,NA,NA,NA,NA,NA,NA,48029,2124,5603,10838,19673,3361,44853,2953,1880,1800,3047,2730,2017,2421,3576,2189,2800,4293,5220,3459,1360,277,688
"201","05131",127793,NA,NA,NA,NA,NA,NA,56790,2784,6930,10065,23336,3486,42053,5398,2016,3114,3409,3175,4054,2983,3336,3511,3729,4943,4527,3488,1783,636,953
"202","37157",91393,NA,NA,NA,NA,NA,NA,36968,3413,5281,6211,18366,2458,40985,3660,3296,2011,3000,2999,1616,1752,2751,1911,3040,4370,3998,1765,554,1146,294
"203","12091",201170,149602,19506,5577,17474,443,338,86789,5340,14700,24819,27700,12650,60026,2574,4336,2526,3491,3829,4221,3862,3777,3068,6352,9224,9203,7105,4885,4258,3391
"204","33005",75774,NA,NA,NA,NA,NA,NA,38449,2176,4799,10149,13963,5078,56364,1431,1340,1582,1346,1525,1654,1584,1359,1557,2261,3346,4144,1945,1395,1666,1293
"205","41017",181307,NA,NA,NA,NA,NA,NA,89026,4784,11728,26604,31151,11754,61870,3393,2430,1877,2788,3677,3376,3156,3579,4083,6280,9242,9481,6640,3944,4253,3063
"206","30029",98082,NA,NA,NA,NA,NA,NA,46142,2714,7873,13285,16307,4527,50142,2019,2572,1354,2424,1823,2861,2428,1644,2435,3175,5005,4973,2911,1221,1079,1355
"207","42089",166098,NA,NA,NA,NA,NA,NA,76875,5868,8619,18361,36699,8482,60095,2807,1585,2711,2346,3308,2399,2224,3283,2051,5897,6582,7378,6200,2901,2900,2712
"208","46103",109372,NA,NA,NA,NA,NA,NA,52042,4033,8699,14546,15493,5531,50950,4421,2322,1706,1378,1829,2989,1817,2442,2087,4372,4666,5780,3014,1423,1287,1423
"209","47179",127440,NA,NA,NA,NA,NA,NA,61145,3385,5437,17089,21665,7675,46276,3226,2577,2894,5029,3157,3335,2633,2590,3202,3510,5730,5711,3950,2285,1261,1617
"210","48409",67655,NA,NA,NA,NA,NA,NA,29750,2307,2997,4699,10307,1176,53348,1627,1340,1367,1762,1423,970,944,1110,514,2255,2563,3192,1763,1299,1442,190
"211","47163",156667,NA,NA,NA,NA,NA,NA,67155,4643,9159,13739,33808,6288,42859,4795,3196,4413,4980,4498,4459,3722,3901,2912,6304,5841,7546,2886,1555,2114,1673
"212","20015",67025,NA,NA,NA,NA,NA,NA,31998,1415,5168,8696,9569,3541,60182,1041,1013,1396,711,1197,1481,1106,1161,1163,1787,3279,3794,2526,1314,804,493
"213","01125",206102,NA,NA,NA,NA,NA,NA,96195,7661,9885,21927,30860,11282,47787,6087,4403,4468,4461,4927,3748,3638,3210,3332,6555,6332,8863,5240,2470,3721,2370
"214","22057",98305,NA,NA,NA,NA,NA,NA,42116,2648,2304,7890,23034,2706,51772,3000,2894,1943,2338,1832,1465,1631,1589,1140,3001,4379,4341,3722,853,2097,974
"215","39081",66704,NA,NA,NA,NA,NA,NA,27206,1403,4948,5370,19303,1960,44257,2793,1558,1946,2258,1185,1311,1201,1451,1512,2402,2964,2834,1584,854,610,508
"216","17099",110642,NA,NA,NA,NA,NA,NA,50172,4467,8216,9483,23894,3945,57476,2808,2866,1806,2261,2691,2420,1332,2136,1175,3579,5323,6588,4678,2492,1868,730
"217","41071",105035,81029,587,1730,16519,644,103,48365,1937,6169,12858,15445,4010,61596,1317,1246,1496,1656,1733,791,1278,2755,2215,2931,4354,5124,3536,1773,2063,1564
"218","04017",110026,44981,648,897,12330,47705,385,33372,4810,5792,6096,17315,3265,36998,4707,2673,2443,1798,2656,1588,1960,1858,1158,2349,2873,3776,1834,311,1241,362
"219","19049",84516,NA,NA,NA,NA,NA,NA,44831,1342,5897,17894,8296,6645,75899,943,490,1401,1659,1196,840,1090,1530,1311,3242,2774,3839,3978,3147,2407,3333
"220","39139",121107,NA,NA,NA,NA,NA,NA,50267,3975,6679,9973,28430,4046,44073,3415,2755,3212,3443,2316,3390,3953,2315,2187,4957,5657,5077,2753,1314,980,713
"221","28081",85381,NA,NA,NA,NA,NA,NA,37885,2356,5226,8109,12100,3261,42235,2914,2689,2183,2165,2035,2089,1520,1981,1215,1971,3816,3504,2128,1085,1282,632
"222","18127",167791,140211,5071,2055,16499,196,0,80094,3380,11067,19182,33770,7495,66196,3264,2301,1594,2628,1931,3090,4009,2879,1277,4912,7239,9369,7637,4658,2991,3207
"223","19155",93582,NA,NA,NA,NA,NA,NA,47972,2538,7360,8860,18194,3599,55972,1655,1812,1694,1772,1857,2246,1703,1748,1736,3137,4556,4007,2818,1904,1961,1488
"224","22105",130710,NA,NA,NA,NA,NA,NA,56287,5051,5036,11704,23125,3611,48162,3892,3805,5703,2794,2074,1435,1746,1361,1496,2655,5782,5768,3098,2771,2097,1279
"225","39157",92420,NA,NA,NA,NA,NA,NA,43529,2052,3984,7580,24937,3913,50440,1672,1810,2179,2121,2217,2501,1921,1620,1284,3026,5151,4725,2277,1281,588,595
"226","48329",162565,NA,NA,NA,NA,NA,NA,79964,4401,8563,19655,21805,4779,65349,2246,1492,1446,2400,2843,2788,1601,2848,2379,5801,5921,5526,5250,3814,4006,5817
"227","35045",115079,47968,581,690,23703,39631,118,46106,5930,7699,6873,17762,4620,52003,3035,2289,2337,2478,2052,2068,1967,2343,1919,3151,4038,7375,4138,1832,1341,730
"228","54003",113525,NA,NA,NA,NA,NA,NA,53708,4131,5480,9612,25137,4819,57357,2115,1380,2079,976,2223,2790,2170,1768,2564,3610,3213,7489,3960,2419,2266,1347
"229","18019",116031,NA,NA,NA,NA,NA,NA,54984,3588,7111,10510,21683,4086,51401,2105,2175,2260,1528,2601,2133,2686,3000,2036,3925,3962,6039,4193,1485,1041,1329
"230","48181",128235,NA,NA,NA,NA,NA,NA,59008,3888,9782,12911,18506,2950,52095,3304,2467,2246,2300,2035,2845,2650,1843,2252,4580,5449,5995,3811,1889,2240,1229
"231","56025",81039,NA,NA,NA,NA,NA,NA,41690,2541,6399,7721,14807,3546,59474,2040,1009,1533,825,2212,1818,1776,1985,1009,1902,4530,4034,2632,2123,1512,1119
"232","37155",133235,34011,32097,958,11453,52269,239,50740,3572,7115,8180,27016,2712,34254,6586,3419,4206,3011,2897,2741,2528,2010,1932,3131,4119,4792,1538,641,1012,560
"233","53041",77066,64553,196,887,7748,1279,74,29544,1496,6867,6145,12956,2450,45523,2100,1411,1778,1877,1557,1835,2084,1978,1439,1730,3292,3960,2134,971,891,472
"234","29021",88938,NA,NA,NA,NA,NA,NA,40299,1972,3504,8893,16459,3674,48550,2591,2133,2638,1476,2192,2564,825,1808,1099,3138,4376,3703,2645,1219,731,833
"235","38101",70210,NA,NA,NA,NA,NA,NA,37217,701,4235,9038,13061,2375,62573,1719,767,1011,962,1136,1089,1333,1457,1527,2395,3312,3390,3214,2279,992,1220
"236","51800",89273,NA,NA,NA,NA,NA,NA,41726,1778,5692,9472,13587,4456,66669,1157,884,2059,1269,1936,1087,1748,1618,733,2647,3321,5224,3684,2264,2150,1596
"237","45035",153773,NA,NA,NA,NA,NA,NA,69971,4390,11178,20091,22970,7420,57637,2927,2300,1708,3332,1917,2682,3041,3444,1698,5855,7321,6832,5482,2575,2275,1935
"238","48251",163274,NA,NA,NA,NA,NA,NA,73714,3846,5697,16056,34159,3400,59895,1811,2635,1852,2416,2188,2491,3440,2286,2712,5222,6351,8361,5519,2677,2688,1399
"239","37101",191450,130999,29967,536,25422,385,322,90515,4429,16556,21844,28515,6298,54719,3238,2769,3258,3809,3781,3403,3118,3161,3755,5399,7827,10448,6440,2293,2330,1225
"240","48423",225290,135453,38816,3832,43351,1026,326,97212,7217,14470,25637,28300,6957,52572,4964,3517,3834,5611,3707,3352,3704,3374,3915,6109,7714,11041,5975,3764,2210,3001
"241","53021",90160,36655,1246,1672,47809,386,54,39602,2658,4542,4588,10072,2937,57670,1609,742,704,1800,1141,1267,1265,1205,976,2893,2879,3486,2597,1404,1033,902
"242","48361",84964,NA,NA,NA,NA,NA,NA,37162,1841,5003,6853,19893,1414,53480,2181,2214,1465,1392,1242,2462,955,1733,1646,2201,3708,3221,3435,1813,2104,766
"243","16055",154311,NA,NA,NA,NA,NA,NA,68353,4432,10056,17520,22824,7468,51765,2993,2914,3051,2688,4105,2148,3812,3374,2652,6057,6785,6459,4463,2685,2991,1698
"244","05085",72228,NA,NA,NA,NA,NA,NA,33476,1121,4593,6552,12332,3114,55837,2086,969,1076,1235,1235,1048,1194,1153,954,2993,3659,4425,1900,1118,858,424
"245","01095",95157,NA,NA,NA,NA,NA,NA,37891,2599,5182,7053,17551,2663,42362,2646,2632,2123,2109,2972,2409,1515,2159,2245,2908,2026,4050,2225,1057,573,1077
"246","53015",105160,NA,NA,NA,NA,NA,NA,42540,4142,7435,7934,17813,3646,50637,3728,2201,2031,2228,2574,1813,1408,1960,1882,2982,4237,5384,2869,1447,2251,1175
"247","36051",64257,NA,NA,NA,NA,NA,NA,29233,932,5066,6407,12212,3261,53121,1684,1262,990,1051,626,1247,1591,1633,1095,2439,2782,3732,2101,610,853,208
"248","13151",221768,NA,NA,NA,NA,NA,NA,106824,6053,13334,24267,34201,12052,66905,3081,2762,1567,4035,1647,2392,3630,4537,3962,4947,9637,13123,6640,5355,3530,3628
"249","29037",102845,90728,3018,802,4380,129,94,51889,1931,5979,10689,20325,4844,63420,1223,1229,1144,2415,1863,1433,2409,1199,1242,3712,5211,6247,3513,2174,2465,1504
"250","05007",258291,190977,3803,9285,42298,2479,468,124742,2129,9783,37347,42708,12461,63631,4161,2871,3846,4133,3186,5059,3553,4681,4075,8159,11609,12089,9184,6200,5476,6212
"251","47149",308251,221225,43600,10014,23346,755,558,161371,6909,15610,42135,47196,14441,61157,4147,3303,6281,4597,4504,4473,5436,5356,5909,10055,13167,18152,10344,6087,5362,4214
"252","37001",159688,NA,NA,NA,NA,NA,NA,77306,3720,12836,16330,21254,5372,45100,4410,4019,4221,3407,3766,3456,5154,3677,2645,5089,6672,6408,5011,2984,2291,1159
"253","16083",83514,NA,NA,NA,NA,NA,NA,39448,986,7700,7699,11884,2322,51210,1634,1872,1397,1561,2034,2087,1217,1290,1624,2423,3866,4083,2303,631,1240,857
"254","36079",98900,NA,NA,NA,NA,NA,NA,49341,2504,7417,17068,15399,10493,96992,275,663,1486,692,1232,728,1205,1015,1052,1714,2962,4924,3156,3806,4619,5233
"255","16019",112232,NA,NA,NA,NA,NA,NA,50285,1413,6454,14225,12863,5000,59706,2296,1281,1576,1408,1914,1463,2447,1570,1805,3583,4903,4924,3147,2976,1480,1691
"256","39013",68673,NA,NA,NA,NA,NA,NA,29503,1993,5969,6261,17934,2801,48220,2256,2215,2086,1636,1358,949,1099,1244,1054,2044,2331,4137,2362,1442,601,426
"257","38035",71083,NA,NA,NA,NA,NA,NA,39384,1376,5817,9867,9732,2434,50008,2947,1341,1703,1537,2007,1388,1460,1523,1114,2070,3290,3485,3039,1321,1190,630
"258","37045",97144,NA,NA,NA,NA,NA,NA,40020,3560,7190,7183,16310,4481,36992,4740,3766,2370,2105,1577,2240,2604,1894,1702,1978,3904,3754,1647,685,870,569
"259","40131",91766,NA,NA,NA,NA,NA,NA,43199,2493,6135,9832,17425,3429,62434,1444,1264,1020,1681,1499,1613,1639,1427,1314,3126,4747,3735,3745,1983,2433,1460
"260","23001",107319,NA,NA,NA,NA,NA,NA,53623,2489,6780,9985,22800,4629,49081,2583,2896,2483,1918,2077,3353,3357,1997,2277,3640,5481,5217,3275,2286,1400,677
"261","01015",114611,NA,NA,NA,NA,NA,NA,46812,4778,5453,7295,19896,4306,41687,3834,2879,3249,3101,2240,2840,2921,2338,1072,4079,4255,5475,2701,1296,750,942
"262","28121",150228,NA,NA,NA,NA,NA,NA,73312,3399,9429,19577,22916,7524,62332,2523,1471,1496,2072,2054,3019,3657,2505,3085,5040,6793,8224,6109,3060,3249,1996
"263","42051",132733,NA,NA,NA,NA,NA,NA,53788,5230,8076,11190,42905,3278,43140,3829,4791,4703,3081,3281,3136,2975,1703,2263,4430,5804,6349,3677,1648,1193,799
"264","39119",86068,NA,NA,NA,NA,NA,NA,38577,2815,5888,4682,22128,2111,43422,2746,2034,2521,2547,2724,1796,1661,1544,2739,2140,3748,3575,2134,687,1089,484
"265","39103",177221,NA,NA,NA,NA,NA,NA,94406,3120,10986,27933,35083,10631,72618,2729,1571,2100,2471,2353,2412,2798,3205,2945,5103,7272,9889,9028,5683,4150,4103
"266","54033",68400,NA,NA,NA,NA,NA,NA,30945,2322,3231,7985,15910,3263,47204,2000,1636,1260,1472,1259,1798,1559,2175,1125,2061,2345,2713,2791,1095,1664,788
"267","44003",164614,NA,NA,NA,NA,NA,NA,87115,3998,12407,24369,28661,11055,63101,3353,3163,2788,3577,3322,3735,2080,3493,2530,4357,6011,8727,8225,4276,4471,3639
"268","42005",66486,NA,NA,NA,NA,NA,NA,28883,1761,4783,5119,20614,2082,47398,1604,1856,1711,1585,1526,1614,1383,1199,1060,2374,3183,2509,2037,1118,630,716
"269","02090",100605,NA,NA,NA,NA,NA,NA,48041,5518,5935,13313,10162,4224,77328,1237,758,770,1126,1000,1509,1280,1128,1283,3732,2561,5104,5709,1892,3237,1444
"270","40125",72290,52691,2607,578,3558,9774,0,28659,2510,4008,5560,14210,1841,41716,2164,1744,1012,1861,1554,1836,2028,1337,1292,1846,2861,2373,1623,949,682,385
"271","42075",138863,NA,NA,NA,NA,NA,NA,65681,4327,6422,12637,38020,4939,57248,1828,2222,2676,3756,1584,2454,2376,2388,1875,5780,6109,6935,5233,2845,1711,1371
"272","55035",102965,NA,NA,NA,NA,NA,NA,55485,2386,9824,12774,14228,4773,49821,2635,2524,2759,2559,1659,2917,2036,2492,1107,2994,4088,6111,3517,1691,923,1300
"273","04015",205249,159497,1511,1983,33244,4522,92,69900,7463,13657,11347,44018,4950,42423,6604,5862,6196,5753,5788,4371,4782,5165,4776,8110,8344,9185,4755,1761,1695,1729
"274","04003",125770,69824,4829,2783,44044,1448,45,42915,3512,8928,13579,18087,5881,45508,4098,4196,3344,3615,3150,1977,1810,2597,3041,4342,5419,6729,2404,1477,1021,927
"275","26017",104747,NA,NA,NA,NA,NA,NA,47737,3682,8277,9298,22532,3233,44756,2930,3379,2442,1912,3301,2883,3427,1752,2129,3239,3746,5101,3535,2540,733,827
"276","39043",75107,NA,NA,NA,NA,NA,NA,33420,2719,5335,7228,18181,3142,48949,1929,1575,1532,1650,1401,1611,1769,2851,1258,1828,3412,3348,2606,1291,1456,1165
"277","21029",79151,NA,NA,NA,NA,NA,NA,40806,1484,5325,4917,16896,2746,65359,1453,906,1425,819,1490,1175,1030,2005,929,2589,3340,5199,2722,1433,1747,775
"278","36117",90798,NA,NA,NA,NA,NA,NA,45535,2491,9173,7611,17792,4969,59538,1325,1625,1450,1877,1370,1907,2417,2275,1325,3331,4854,5940,3933,1163,1848,856
"279","37159",139933,NA,NA,NA,NA,NA,NA,61513,5000,8547,14264,25301,3814,48379,4090,2249,3812,2419,2353,3602,2075,2510,2868,3813,6193,6554,3273,1513,1774,1040
"280","34033",63436,NA,NA,NA,NA,NA,NA,29551,1695,4401,5626,15376,2013,53662,1394,1500,1217,1386,1170,994,1080,1039,1301,2643,2150,2672,1433,1694,1627,895
"281","48291",81704,NA,NA,NA,NA,NA,NA,28400,2092,3773,3722,17185,926,42877,1416,1666,1801,679,2292,1826,1437,2402,839,1637,2875,2773,1624,1151,1011,775
"282","13015",103807,NA,NA,NA,NA,NA,NA,43753,3649,4901,9575,17710,3157,51405,2414,1563,2136,1762,1344,3009,2227,2029,1047,2863,4848,5005,2834,1432,963,954
"283","48021",82733,NA,NA,NA,NA,NA,NA,33322,3268,4455,7268,12743,2144,56508,1827,1565,1226,1359,1321,1006,1428,1449,700,1728,3223,3168,2570,1236,1447,722
"284","06057",99107,NA,NA,NA,NA,NA,NA,41330,2173,8203,18019,9789,7509,59022,2495,1371,1293,2165,1847,1804,1575,1842,1861,3369,3258,5042,3534,2265,2003,2984
"285","45047",70133,NA,NA,NA,NA,NA,NA,30282,2490,5121,7518,11711,2874,38200,3294,1914,1832,2062,1884,1943,1345,1905,1099,2558,1721,2708,1600,513,682,473
"286","48203",66534,NA,NA,NA,NA,NA,NA,27950,1511,2531,5148,12335,1351,46548,1990,1258,1071,1446,2043,1449,959,1447,1182,1890,3150,2647,1402,824,502,482
"287","20161",73343,NA,NA,NA,NA,NA,NA,35675,2413,NA,NA,NA,NA,50737,2393,761,1426,1235,2061,1254,994,814,1525,2324,2131,2885,1976,1485,1068,1191
"288","72097",77748,NA,NA,NA,NA,NA,NA,18892,7235,2658,7967,11479,2549,14532,11910,2941,2939,2237,1486,1577,1571,572,319,461,1201,703,425,247,485,64
"289","39009",66186,NA,NA,NA,NA,NA,NA,27904,1669,2843,5042,12048,2835,36193,2696,1023,1961,1934,1337,1645,1164,878,742,1359,1923,1757,986,849,968,510
"290","37037",72243,NA,NA,NA,NA,NA,NA,29658,1967,4618,11522,8305,6498,62961,1481,1867,1775,1726,803,1295,731,1037,917,1887,2935,2826,2696,1686,1701,3205
"291","01051",81799,NA,NA,NA,NA,NA,NA,34059,1743,5113,8896,12734,4336,52579,1764,1671,1751,1950,1067,1154,1489,1725,971,2132,2884,3981,3046,1425,1098,1242
"292","37195",81661,NA,NA,NA,NA,NA,NA,35333,3358,4720,7159,15521,2215,39036,2848,2435,2037,2741,1603,2770,1141,1567,981,2279,2710,3754,1184,638,1201,1008
"293","22045",73273,NA,NA,NA,NA,NA,NA,29713,3514,2004,4746,16358,1548,41424,2325,1820,2437,1168,1021,1707,1798,2170,883,2085,2140,2353,2241,1213,470,409
"294","13047",66398,NA,NA,NA,NA,NA,NA,32856,1411,4172,7771,11402,1988,55717,1093,846,1128,1931,1412,1088,644,1773,1161,1977,2507,3690,2652,805,1150,886
"295","37161",66421,NA,NA,NA,NA,NA,NA,26331,2509,5379,5904,12814,2039,36121,3305,1726,2786,2699,1928,690,1305,1267,1379,2247,3159,2153,967,503,537,331
"296","47113",97663,NA,NA,NA,NA,NA,NA,39516,2391,3439,8671,22440,3546,41791,4828,1910,2240,2269,2298,1655,2622,2158,1531,3244,3133,3588,2325,1096,1166,1259
"297","21047",72351,NA,NA,NA,NA,NA,NA,24278,1250,4252,3602,10810,2155,41140,3500,1609,1767,995,1721,1060,1599,1554,1082,2226,2766,2220,1418,501,418,685
"298","48099",74686,44115,7715,1225,13425,823,0,22491,2430,5487,5397,9074,1767,51125,1673,403,965,1452,761,1906,1526,1235,969,2264,2983,2585,2189,876,660,235
"299","47155",96673,NA,NA,NA,NA,NA,NA,46517,2296,4598,7898,21216,3196,45609,2113,1590,2252,2539,2267,2835,1726,2281,2264,3404,4774,4129,1974,646,702,602
"300","54011",95987,NA,NA,NA,NA,NA,NA,39736,2554,5782,8829,16019,5282,38823,4951,3455,2284,2258,3178,2333,1398,2476,1759,2485,3160,3905,2214,1421,840,900
"301","12055",100917,NA,NA,NA,NA,NA,NA,30349,5527,6981,6537,28769,2338,36490,2869,2897,3348,3946,2380,3041,2858,2969,1456,3448,4166,2619,1606,440,524,241
"302","30049",67282,NA,NA,NA,NA,NA,NA,34286,1516,4858,11165,9900,5562,63475,1384,1588,552,1488,1145,1840,791,1342,1041,1747,2889,5060,2140,2047,1434,795
"303","51199",67976,NA,NA,NA,NA,NA,NA,27917,2133,4635,11488,7373,7023,89418,398,354,688,572,510,475,1345,649,962,1769,1842,3888,3007,3004,1710,2624
"304","29187",66627,NA,NA,NA,NA,NA,NA,26281,998,3456,4297,14444,1642,45431,2120,1989,1498,1871,1410,1270,1000,888,1104,2517,2612,2952,1716,494,389,520
"305","24045",102577,NA,NA,NA,NA,NA,NA,49221,5360,4547,9329,20814,4722,50844,2298,1647,1968,2824,2124,2360,1766,1920,1290,3001,3939,4393,2950,1913,1487,894
"306","01127",64967,NA,NA,NA,NA,NA,NA,22007,3315,4305,3027,14093,1523,39068,2325,1971,1284,1914,892,1706,2173,1476,1058,1843,1824,3163,1340,354,276,264
"307","35031",74923,NA,NA,NA,NA,NA,NA,23606,4545,2994,2312,13705,1454,31526,3557,2022,1856,1109,1182,1232,618,1118,687,1344,1780,1657,866,618,203,212
"308","13127",84502,NA,NA,NA,NA,NA,NA,38596,2216,4480,10763,12127,3728,48926,2529,2545,1155,2242,1700,1795,1400,1065,1603,3138,2849,3957,2086,1379,1415,899
"309","39141",77000,NA,NA,NA,NA,NA,NA,31416,2267,4110,5876,20060,1781,46422,1991,2710,1717,1409,1560,1841,1287,1513,964,1653,3499,3973,2408,942,509,734
"310","51095",74404,NA,NA,NA,NA,NA,NA,33990,1027,4324,15306,8407,9575,83455,1301,1045,627,853,899,945,915,1156,769,1893,2178,3992,3607,2771,2618,2911
"311","13313",104589,NA,NA,NA,NA,NA,NA,46759,3629,3966,5543,13899,1751,46399,2069,2273,2505,3121,1527,2647,2004,918,2565,3349,4260,3474,2347,720,1182,897
"312","13153",152122,NA,NA,NA,NA,NA,NA,71980,4211,9560,17008,19081,11032,62493,4237,1531,2920,2625,1794,2502,1552,2880,1780,4448,6894,7920,6546,2841,3229,2202
"313","28035",75979,NA,NA,NA,NA,NA,NA,33697,2622,5594,6529,10224,4092,37275,2881,2684,1782,2652,1411,1770,1116,1501,1044,2506,1357,3513,1249,993,745,803
"314","13295",67896,NA,NA,NA,NA,NA,NA,27557,1943,3697,5423,10712,1668,39209,2247,2049,1863,1592,2144,1639,1209,1663,758,1111,3635,2455,956,520,279,990
"315","17199",67560,NA,NA,NA,NA,NA,NA,27261,2293,4859,7142,10710,3483,48409,2605,1871,1134,1043,1508,1116,1684,1319,1787,1792,3568,2576,2597,900,945,316
"316","72135",73980,NA,NA,NA,NA,NA,NA,28149,4491,4602,12429,11209,2676,26171,3926,2003,1906,2610,2113,1338,1294,272,429,1244,1914,1933,526,629,48,209
"317","18109",69698,NA,NA,NA,NA,NA,NA,34063,1993,4490,5083,17708,1894,60530,860,566,717,1464,1213,1573,1720,1372,774,2468,3807,3084,2571,1636,1198,858
"318","21145",65162,NA,NA,NA,NA,NA,NA,30179,1142,7462,5924,10447,2203,39048,2927,2366,2798,1842,1363,1662,1565,1591,762,2130,2299,2425,1947,879,997,863
"319","04001",73112,NA,NA,NA,NA,NA,NA,19390,2361,3415,3115,12896,1574,34685,4325,1667,1227,998,804,1034,761,877,1091,1448,1595,2195,906,609,428,53
"320","48397",93978,NA,NA,NA,NA,NA,NA,45057,2110,5413,15136,10407,7081,95731,542,671,324,995,957,1525,750,824,761,2398,3201,3594,3829,3182,4631,3436
"321","37027",81449,NA,NA,NA,NA,NA,NA,34877,3086,5970,5489,15546,2159,36301,2623,3207,1956,3701,1725,2731,1689,1730,1802,2947,2543,3446,1112,670,645,384
"322","54081",76601,NA,NA,NA,NA,NA,NA,30350,2574,4199,7099,17392,2889,45863,2334,2346,1950,2888,1204,1374,1732,1065,1528,2460,3117,3586,2175,1689,626,357
"323","28075",77755,NA,NA,NA,NA,NA,NA,29586,2177,5255,6443,12256,3796,42364,3504,2728,2174,2121,1037,934,1010,1507,1554,1564,2436,3664,1775,943,1016,490
"324","05051",97477,NA,NA,NA,NA,NA,NA,43145,3528,6467,8647,17490,2116,42826,3016,3053,2797,3088,1725,2281,2010,2075,2613,4068,3887,3084,1623,1574,1715,700
"325","35035",65410,32222,2199,969,24694,4133,105,24892,1343,4822,4532,9147,2519,43646,1756,1182,2208,1369,1285,1393,1121,1145,1310,1695,2522,2784,894,603,366,751
"326","12061",151563,NA,NA,NA,NA,NA,NA,54094,3160,10874,19067,26316,9930,49072,3867,2861,3037,3276,4006,2503,2252,3046,3576,5428,4072,7115,3129,1672,2005,3582
"327","45057",89594,NA,NA,NA,NA,NA,NA,35052,3762,6549,11551,18736,3728,56216,2132,2059,1048,2073,2257,1269,1844,1933,711,1586,4061,4059,1714,1937,1960,1987
"328","37125",95776,NA,NA,NA,NA,NA,NA,37789,2138,7505,16136,12574,7128,52279,2072,2061,2404,2149,2307,2037,1183,2492,1452,2839,3369,5680,3222,2086,1721,1712
"329","47001",75936,NA,NA,NA,NA,NA,NA,31952,3004,3928,7189,13839,3570,46055,2363,1433,2257,1847,2033,2074,1377,1950,1067,3423,2482,3568,1909,1149,1292,985
"330","47059",68615,NA,NA,NA,NA,NA,NA,28324,1559,2982,4971,15366,2422,41109,2855,2352,1458,1011,2059,1004,1386,1733,812,2266,2202,2616,1536,478,1051,599
"331","13179",62570,24903,25316,906,7709,295,91,21828,2848,4170,4425,9231,1177,45138,1541,1113,961,1528,1207,1607,1923,1586,1144,2273,3222,2397,1084,312,689,365
"332","18085",79092,NA,NA,NA,NA,NA,NA,38030,1803,3948,6598,15416,3356,53963,1009,588,2227,2258,1343,2051,1948,1523,966,2662,4551,3600,2892,1219,671,986
"333","41035",66443,NA,NA,NA,NA,NA,NA,25492,3374,3947,4998,12007,2706,45604,1520,2436,1505,1310,1750,1240,1345,1846,2075,2386,2502,2669,1298,871,1039,567
"334","35061",75626,25193,788,340,45613,2480,0,28885,2595,3896,5859,13067,2527,43700,2008,1480,1442,2107,1998,1673,1409,1780,1167,1869,3712,2932,1429,536,578,455
"335","13217",106999,NA,NA,NA,NA,NA,NA,44793,4222,5076,7250,17311,2929,48628,2505,2911,2244,1465,1963,3307,830,1507,1496,3030,3122,5205,2711,1313,1436,780
